candidate_order,candidate_id,representation,model_family,parameters_json,subset,outer_fold,inner_validation_fold,seed,n_train,n_validation,n_train_groups,n_validation_groups,status,error,n_test,n_supported,n_unsupported,balanced_accuracy,macro_f1,accuracy,negative_log_likelihood,brier_multiclass,expected_calibration_error_10
10,arpls_minmax__random_forest__414685bc7e,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,962161143,293,103,43,14,pass,,103,103,0,0.7663548752834467,0.7593659686096661,0.7475728155339806,0.8864240597417704,0.3944494288218394,0.12693536372297615
11,arpls_minmax__random_forest__ba1024e1bd,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,149644454,293,103,43,14,pass,,103,103,0,0.7867630385487528,0.7764254049968334,0.7669902912621359,0.8803682173881041,0.39125534429132836,0.1521974790293168
12,arpls_minmax__random_forest__5a9b8650f2,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1564592554,293,103,43,14,pass,,103,103,0,0.7739795918367347,0.7700281724296502,0.7669902912621359,1.0376112359933904,0.3758701186623643,0.11090614886849784
13,arpls_minmax__random_forest__83f0bbfd71,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1965533678,293,103,43,14,pass,,103,103,0,0.7921201814058957,0.7868509393156122,0.7864077669902912,1.0153231382621886,0.3702867313915756,0.1285113268618304
14,arpls_minmax__random_forest__3a58587681,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1794818882,293,103,43,14,pass,,103,103,0,0.7736961451247166,0.7695800094814873,0.7669902912621359,1.0056579058321582,0.3683554104494209,0.10614047068627715
15,arpls_minmax__random_forest__baf457a363,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1286165732,293,103,43,14,pass,,103,103,0,0.7977891156462585,0.7928559399002749,0.7961165048543689,1.0267077559214777,0.3700051661577333,0.14564499711651305
16,arpls_minmax__random_forest__0c28cc6c96,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1380031718,293,103,43,14,pass,,103,103,0,0.7576247165532879,0.738109700069833,0.7475728155339806,0.8581963141949657,0.38742892360084086,0.09466882952447404
17,arpls_minmax__random_forest__b14279f757,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1286867041,293,103,43,14,pass,,103,103,0,0.7887471655328798,0.7773084628361271,0.7669902912621359,0.8437939762833643,0.3781927526605813,0.12698037465333853
18,arpls_minmax__random_forest__5e308670e9,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,2013406307,293,103,43,14,pass,,103,103,0,0.7717120181405895,0.768367771427144,0.7669902912621359,1.0170765020543078,0.3668258386388877,0.0879305769230144
19,arpls_minmax__random_forest__ba463fb0d7,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,672571615,293,103,43,14,pass,,103,103,0,0.7921201814058957,0.7868229610267644,0.7864077669902912,0.8032514306251534,0.36358476679531465,0.13146530542875395
20,arpls_minmax__random_forest__20f5c6f432,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1955507767,293,103,43,14,pass,,103,103,0,0.7819160997732426,0.7781003008025305,0.7766990291262136,1.023743694945185,0.3728140096483983,0.1289780296629584
21,arpls_minmax__random_forest__c739cc8caf,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,651091921,293,103,43,14,pass,,103,103,0,0.8000566893424036,0.7945476692235831,0.7961165048543689,0.8007370067010651,0.3634357545038873,0.14985166905234792
22,arpls_minmax__random_forest__9567b8594a,arpls_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1252232767,293,103,43,14,pass,,103,103,0,0.767828798185941,0.7475395246312365,0.7572815533980582,0.8419866613964465,0.3855108800298327,0.12950651924853063
23,arpls_minmax__random_forest__8118d4f679,arpls_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,2133016913,293,103,43,14,pass,,103,103,0,0.7844954648526077,0.774892832035689,0.7669902912621359,0.8437658210592127,0.37896081018186856,0.12824244538233895
24,minimal_minmax__random_forest__5868a78bb4,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1592138852,293,103,43,14,pass,,103,103,0,0.6772675736961452,0.6651951223379794,0.7184466019417476,1.05532653017765,0.40004940668824485,0.12443365695784944
25,minimal_minmax__random_forest__be46512902,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1220496219,293,103,43,14,pass,,103,103,0,0.6815192743764173,0.6644750795334041,0.7184466019417476,0.8532656929071404,0.4084051779935657,0.12320388349567345
26,minimal_minmax__random_forest__c12c070c12,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1905634773,293,103,43,14,pass,,103,103,0,0.7183106575963719,0.6989862850327967,0.7475728155339806,0.8319064511019316,0.39939274173541983,0.1882099134448147
27,minimal_minmax__random_forest__d66d6f3f62,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1629258317,293,103,43,14,pass,,103,103,0,0.6413548752834467,0.6223900484657312,0.6699029126213593,0.8894256784842772,0.41975210005189645,0.10599302939120556
28,minimal_minmax__random_forest__7d1eec8702,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,781581157,293,103,43,14,pass,,103,103,0,0.6909580498866214,0.6718090283307675,0.7184466019417476,0.8698762955899757,0.4078885092435289,0.14019827909897198
29,minimal_minmax__random_forest__262ae29fb1,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,1933453736,293,103,43,14,pass,,103,103,0,0.6614795918367348,0.637110212023104,0.6893203883495146,0.9221398521035341,0.4330208868123791,0.11731361617688917
30,minimal_minmax__random_forest__1b62c926f1,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1389249127,293,103,43,14,pass,,103,103,0,0.7162414965986396,0.702597102121815,0.7475728155339806,0.8415242909530174,0.3969631026314554,0.134539654564839
31,minimal_minmax__random_forest__f5b750ad51,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1862347418,293,103,43,14,pass,,103,103,0,0.6671485260770975,0.6533244715510725,0.6990291262135923,1.0673212665131584,0.41213030155740604,0.14679707349485993
32,minimal_minmax__random_forest__03e2055c66,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1757753670,293,103,43,14,pass,,103,103,0,0.704138321995465,0.6882424438862328,0.7475728155339806,0.8394760059451111,0.39769193291274724,0.1343918689573337
33,minimal_minmax__random_forest__ce99612d47,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1914817090,293,103,43,14,pass,,103,103,0,0.6492913832199546,0.6276648047412168,0.6796116504854369,0.8856824662459774,0.41476565505884616,0.097971563723823
34,minimal_minmax__random_forest__414685bc7e,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,2118228709,293,103,43,14,pass,,103,103,0,0.6919501133786848,0.6749724439694046,0.7184466019417476,0.8638120060660446,0.4089705261019525,0.1527654048420631
35,minimal_minmax__random_forest__ba1024e1bd,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,496843136,293,103,43,14,pass,,103,103,0,0.6535430839002269,0.6279731771975042,0.6796116504854369,0.9143192318890785,0.4313692612241274,0.10420016576136133
36,minimal_minmax__random_forest__5a9b8650f2,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1260038970,293,103,43,14,pass,,103,103,0,0.7140589569160999,0.7050828341829184,0.7475728155339806,1.0003651110148841,0.37985458468179795,0.1167961165057009
37,minimal_minmax__random_forest__83f0bbfd71,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,98293573,293,103,43,14,pass,,103,103,0,0.678061224489796,0.6585308364337615,0.7184466019417476,0.8361534479112652,0.4001749730313518,0.11634304207170854
38,minimal_minmax__random_forest__3a58587681,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,181625054,293,103,43,14,pass,,103,103,0,0.7098072562358277,0.6982274017117224,0.7475728155339806,0.8210759768483901,0.3837598823822296,0.10720247156808047
39,minimal_minmax__random_forest__baf457a363,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,613935222,293,103,43,14,pass,,103,103,0,0.6691326530612246,0.6499190962605598,0.7087378640776699,0.8502857792809368,0.40251318651598633,0.12280607619596562
40,minimal_minmax__random_forest__0c28cc6c96,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,450820185,293,103,43,14,pass,,103,103,0,0.6889739229024944,0.6729150018186564,0.7184466019417476,1.0587178817003933,0.39325986643147015,0.13538644857870727
41,minimal_minmax__random_forest__b14279f757,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1666255419,293,103,43,14,pass,,103,103,0,0.6433390022675737,0.6226610138799392,0.6699029126213593,0.875604190310003,0.41378283642828056,0.11097469351972257
42,minimal_minmax__random_forest__5e308670e9,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1305970560,293,103,43,14,pass,,103,103,0,0.7130668934240364,0.6965441965441965,0.7475728155339806,1.022667302697271,0.38687843557029256,0.10831646901142557
43,minimal_minmax__random_forest__ba463fb0d7,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1255653718,293,103,43,14,pass,,103,103,0,0.6844954648526077,0.6698961675705862,0.7281553398058253,1.036360072262499,0.3917999109993164,0.11202909234378293
44,minimal_minmax__random_forest__20f5c6f432,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1687500746,293,103,43,14,pass,,103,103,0,0.7140589569160999,0.7013687048530254,0.7475728155339806,1.0220532320148206,0.3843605959162147,0.12583386174528088
45,minimal_minmax__random_forest__c739cc8caf,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,649957352,293,103,43,14,pass,,103,103,0,0.6552437641723357,0.636427482939111,0.6893203883495146,0.8396210236289938,0.399983108282518,0.09582351414532123
46,minimal_minmax__random_forest__9567b8594a,minimal_minmax,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,195761845,293,103,43,14,pass,,103,103,0,0.6813208616780047,0.664612193515848,0.7184466019417476,0.8414478005169348,0.387950252414306,0.08984394365070221
47,minimal_minmax__random_forest__8118d4f679,minimal_minmax,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,178772486,293,103,43,14,pass,,103,103,0,0.6637471655328798,0.6420542420542421,0.6893203883495146,0.8739560868631303,0.4102480003342672,0.10948940792146622
48,derivative_1__random_forest__5868a78bb4,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1320564918,293,103,43,14,pass,,103,103,0,0.7822278911564625,0.7934202868131253,0.7766990291262136,0.8014989965200949,0.379122761596578,0.1581229773468993
49,derivative_1__random_forest__be46512902,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,1791959260,293,103,43,14,pass,,103,103,0,0.7878968253968254,0.7987714316264539,0.7864077669902912,0.8224620651623012,0.38724983818768016,0.18666666666631912
50,derivative_1__random_forest__c12c070c12,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1554114130,293,103,43,14,pass,,103,103,0,0.781235827664399,0.7774954364774426,0.7766990291262136,0.8235962398017035,0.384805909671403,0.1679611118041734
51,derivative_1__random_forest__d66d6f3f62,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,1104336099,293,103,43,14,pass,,103,103,0,0.7673469387755103,0.7635223357439626,0.7572815533980582,0.8203385051616296,0.3865887471045562,0.16422514894289347
52,derivative_1__random_forest__7d1eec8702,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,2010377799,293,103,43,14,pass,,103,103,0,0.8000850340136054,0.7827660156105568,0.7864077669902912,0.8327602820693513,0.38829269392425253,0.1910526189287321
53,derivative_1__random_forest__262ae29fb1,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,544270888,293,103,43,14,pass,,103,103,0,0.791156462585034,0.7737280742637698,0.7766990291262136,0.8370563621471097,0.3912827589528004,0.19773957960206248
54,derivative_1__random_forest__1b62c926f1,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,2137967965,293,103,43,14,pass,,103,103,0,0.7901643990929704,0.8013832110322072,0.7864077669902912,0.8169447706372346,0.3852018760452467,0.1722378063398886
55,derivative_1__random_forest__f5b750ad51,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}",quality_pass,1,0,205875960,293,103,43,14,pass,,103,103,0,0.7864795918367348,0.7966324510103312,0.7766990291262136,0.8273377009276508,0.3853576912550862,0.17700780738393856
56,derivative_1__random_forest__03e2055c66,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,729854628,293,103,43,14,pass,,103,103,0,0.7822278911564625,0.7770705651062606,0.7766990291262136,0.8104815308134954,0.3794716723300464,0.1678087915158532
57,derivative_1__random_forest__ce99612d47,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2}",quality_pass,1,0,378719268,293,103,43,14,pass,,103,103,0,0.7752834467120182,0.7712298617817971,0.7669902912621359,0.8225428103572716,0.38560428657395646,0.17361049433364573
58,derivative_1__random_forest__414685bc7e,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,262605390,293,103,43,14,pass,,103,103,0,0.7762755102040817,0.7599378879437194,0.7572815533980582,0.8374372153802738,0.3912568505284694,0.16379111187180292
59,derivative_1__random_forest__ba1024e1bd,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4}",quality_pass,1,0,2090005445,293,103,43,14,pass,,103,103,0,0.8258786848072562,0.8183154283250734,0.8155339805825242,0.8472938011925301,0.39047684924731896,0.23662586875907313
60,derivative_1__random_forest__5a9b8650f2,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1446444178,293,103,43,14,pass,,103,103,0,0.7465136054421768,0.7319083652900803,0.7475728155339806,0.7770974490167548,0.37078878101402585,0.11355987054982862
61,derivative_1__random_forest__83f0bbfd71,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,308327249,293,103,43,14,pass,,103,103,0,0.7934240362811791,0.803867596594505,0.7766990291262136,0.7744342037522057,0.3696291262135951,0.14932038835026973
62,derivative_1__random_forest__3a58587681,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,551112142,293,103,43,14,pass,,103,103,0,0.7544501133786847,0.7355958009276087,0.7572815533980582,0.7919225026519542,0.3756281172073892,0.1203722953879135
63,derivative_1__random_forest__baf457a363,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1169415803,293,103,43,14,pass,,103,103,0,0.7683390022675738,0.7653331838920108,0.7475728155339806,0.8207940366683433,0.38162396969036133,0.1525743921234201
64,derivative_1__random_forest__0c28cc6c96,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1728881215,293,103,43,14,pass,,103,103,0,0.7643707482993197,0.7507134285890257,0.7572815533980582,0.817492255116541,0.3832611908074253,0.12627303992525227
65,derivative_1__random_forest__b14279f757,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": null, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,684532517,293,103,43,14,pass,,103,103,0,0.7492063492063492,0.7347106692534214,0.7281553398058253,0.836380181416477,0.387439502200703,0.17063129730066195
66,derivative_1__random_forest__5e308670e9,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1031658209,293,103,43,14,pass,,103,103,0,0.7700396825396825,0.7817834339573471,0.7766990291262136,0.7982914211087438,0.37682840216934405,0.14095283099887554
67,derivative_1__random_forest__ba463fb0d7,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 1}",quality_pass,1,0,1175152333,293,103,43,14,pass,,103,103,0,0.7604024943310658,0.7554082360976048,0.7475728155339806,0.7894800167632025,0.3727032328404605,0.15230441939000294
68,derivative_1__random_forest__20f5c6f432,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,1072128173,293,103,43,14,pass,,103,103,0,0.7643707482993197,0.7600023619915459,0.7669902912621359,0.7970484168194781,0.37473072760846926,0.1260959670707279
69,derivative_1__random_forest__c739cc8caf,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 2}",quality_pass,1,0,542349128,293,103,43,14,pass,,103,103,0,0.7990929705215419,0.8104624694444755,0.7864077669902912,0.7992395612730189,0.3740148111933481,0.16946226587291338
70,derivative_1__random_forest__9567b8594a,derivative_1,random_forest,"{""master_weighting"": ""uniform_rows"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,1744134952,293,103,43,14,pass,,103,103,0,0.7623866213151926,0.7489874122450692,0.7669902912621359,0.8091953041753118,0.37684932840198493,0.1365718326450314
71,derivative_1__random_forest__8118d4f679,derivative_1,random_forest,"{""master_weighting"": ""inverse_master_frequency"", ""max_depth"": 12, ""max_features"": 0.1, ""min_samples_leaf"": 4}",quality_pass,1,0,2106542655,293,103,43,14,pass,,103,103,0,0.7643707482993197,0.7508296738665613,0.7572815533980582,0.8326395280284488,0.38805322003041903,0.1493864699687017
